"FCT record ID","FCT","Food ID","Locale","Food code","English name","Local name","Sub-group code","Alternative Name","Tags","Water","Total nitrogen","Nitrogen conversion factor","Protein","Fat","Carbohydrate","Energy (kcal)","Energy (kJ)","Alcohol","Englyst fibre","Starch","Total sugars","AOAC","Non-milk extrinsic sugars","Intrinsic and milk sugars","Glucose","Fructose","Maltose","Lactose","Sucrose","Other sugars (UK)","FS Table sugar","FS Other Added Sugar","FS Honey","FS Fruit Juice","FS Dried Fruit","FS Fruit Puree","FS Stewed Fruit","FS Vegetable Puree","Satd FA","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Trans FA","Cholesterol","Retinol","Total carotene","Alpha-carotene","Beta-carotene","Beta cryptoxanthin","Vitamin A","Vitamin D","Thiamin","Riboflavin","Niacin","Tryptophan/60","Niacin equivalent","Vitamin C","Vitamin E","Vitamin B6","Vitamin B12","Folate","Pantothenic acid","Biotin","Sodium","Potassium","Calcium","Magnesium","Phosphorus","Iron","Haem iron","Non-haem iron","Copper","Zinc","Chloride","Iodine","Manganese","Selenium","Total FS","Fruit","Dried fruit","Fruit juice","Smoothie fruit","Tomatoes","Tomato puree","Brassicaceae","Yellow Red Green","Beans","Nuts","Other Vegetables","Beef","Lamb","Pork","Processed Red Meat","Other Red Meat","Burgers","Sausages","Offal","Poultry","Processed Poultry","Game Birds","White Fish","Oily Fish","Canned Tuna","Shellfish","Cottage Cheese","Cheddar Cheese","Other Cheese","Vitamin A, retinol activity equivalents"
"10579","UK_NDB_3","30870","UK_current","19PRIR01","Prescription iron supplement: Ferrous sulfate/fumerate, 210mg (69mg iron), tablet","Prescription iron supplement: Ferrous sulfate/fumerate, 210mg (69mg iron)","54E","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9765","UK_NDB_3","30871","UK_current","19PRIR02","Prescription iron supplement: Ferrous sulfate/fumerate, 300mg (100mg iron)(e.g. Galfer/Fersaday),  tablet","Prescription iron supplement: Ferrous sulfate/fumerate, 300mg (100mg iron)(e.g. Galfer/Fersaday)","54E","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10743","UK_NDB_3","30904","UK_current","19PRIRSU","Prescription iron supplement, 27.5mg (e.g. Sytron), 5ml oral solution (teaspoon)","Prescription iron supplement, 27.5mg (e.g. Sytron), 5ml oral solution","54E","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.5","0","27.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11441","UK_NDB_3","30872","UK_current","19PRMASA","Prawn mayo sandwich with wholemeal/oatmeal bread","Prawn mayo sandwich with wholemeal/oatmeal bread","62R","","","58","1.8","6.06","10.8","5.1","22.6","173","731","0","2.3","20.7","1.9","3.1","0.4","1.5","0.6","0.2","0.7","0","0.3","0","1.5","0","0","0","0","0","0","0","0.73","2.58","0.36","1.04","0.03","61","0","7","0","7","0","1","0.02","0.14","0.06","1.7","2.4","4.1","0","2.1","0.1","0.7","36","0.4","5","503","137","68","42","145","1.6","0.1","1.5","0.2","1.2","719","11","0.78","14","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0",""
"11186","UK_NDB_3","30873","UK_current","19PROT","Protein Shake","Protein Shake","50E","","","87.8","1.7","6.38","10.6","0.2","10.5","84","356","0","0","0","10.5","0","5.5","5","1.5","0","0","4.4","4.6","0","5.5","5","0","0","0","0","0","0","0.1","0.04","0","0","0","5","4","8","0","8","0","5","0","0","0.03","0.1","0.8","0.9","0","0","0.2","0.1","0","0.3","2","38","168","120","12","102","0.1","0","0.1","0","0.4","43","37","0","2","10.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2135","UK_NDB_3","30874","UK_current","19PRST","Prunes, stewed","Prunes, stewed","40R","","","60.4","0.2","6.25","1.4","0.3","19.5","81","346","0","3.3","0","19.5","3","14.6","4.9","10.4","7.1","0","0","2.1","0","0","0","0","0","0","0","19.5","0","0.02","0.17","0","0.05","0","0","0","78","15","71","0","13","0","0.04","0.08","0.6","0.3","0.9","0","1.2","0.1","0","0","0.2","0","6","440","19","13","42","1.5","0","1.5","0.08","0.3","1","1","0.1","1","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11200","UK_NDB_3","30908","UK_current","19PRSUGR","Pre-workout supplements(e.g. Grenade), scoop","Pre-workout supplements, powder (e.g. Grenade)","54J","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10083","UK_NDB_3","30901","UK_current","19PRSUSU","Pregnancy support supplements (e.g Vitabiotics Pregnacare), tablet","Vitabiotics Pregnacare Original","54I","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","2000","0","333","10","3","2","20","0","20","70","4","10","6","400","6","150","0","0","0","150","0","17","0","17","1","15","0","150","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"5251","UK_NDB_3","30905","UK_current","19PRVAIC","Premium vanilla ice cream (e.g. Mackies, Haagen Daz)","Premium vanilla ice cream (e.g. Mackies, Haagen-Dazs)","53R","Premium vanilla icecream (e.g. Mackies, Haagen-Dazs)","","64.2","0.6","6.25","3.9","14.2","22.4","227","949","0","0.2","1.8","20.6","0.2","15.6","5","0","0","0","5.8","14.8","0","16.8","0","0","0","0","0","0","0","9.36","2.33","0.08","0.19","0.46","57","164","80","0","80","0","177","0.3","0.1","0.28","0.2","0.9","1.1","1","0.3","0","1","6","1.1","2","63","174","100","12","91","0","0","0","0","0.3","132","57","0","2","16.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10466","UK_NDB_3","30875","UK_current","19PRYODR","Probiotic yoghurt drink with fruit (e.g. Actimel)","Probiotic yoghurt drink with fruit (e.g. Actimel)","15B","","","83.5","0.4","6.38","2.8","1.5","13.1","74","313","0","0","0","13.1","0","0.2","12.9","1.8","0.1","0","1.1","10.1","0","5.6","0","0","0","0","0","0","0","1","0.4","0","0.05","0.03","2","9","0","0","0","0","9","0.75","0.1","0.21","0.1","1","1.1","1.1","0","0.2","0.4","7","0.5","1","40","211","120","15","130","0.1","0","0.1","0.02","0.6","399","35","0.01","2","5.6","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10786","UK_NDB_3","30876","UK_current","19PUDASO","Pure dairy-free soya spread/margarine","Pure dairy-free soya spread/margarine","21A","","","40","0","6.25","0","54","1.1","490","2016","0","0","1.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","2.17","21.23","0.43","3","659","841","0","841","0","800","7.5","0","0","0","0","0","0","38","0","5","0","0","0","300","110","39","4","82","0","0","0","0","0.2","463","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7947","UK_NDB_3","30907","UK_current","19PUFRPU","Pure fruit puree, ready to eat pot or pouch","Pure fruit puree, (6mth+), ready to eat pot / pouch (e.g. banana & apricot, apple & strawberry; Heinz)","52R","","","86.7","0","6.25","0.3","0","12.6","48","207","0","1.1","0.2","12.4","1.8","6.2","6.2","2.8","8.2","0","0","1.4","0","0","0","0","0","0","12.4","0","0","0","0","0","0","0","0","1","15","0","10","10","4","0","0.02","0.02","0.1","0","0.1","16.1","0.4","0","0","9","0.1","1","5","151","5","14","11","0.3","0","0.3","0.2","0.2","8","8","0.2","0","12.4","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11151","UK_NDB_3","30877","UK_current","19PUPALI","Puff Pastry Light (e.g. Jus-Rol) - savoury","Puff Pastry Light (e.g. Jus-Rol) - savoury","8D","","","8","1.5","5.7","8.7","17.6","50.5","383","1609","0","2.3","48","2.4","3.1","0","2.4","0","0","2.4","0","0","0","0","0","0","0","0","0","0","0","8.1","6.61","0.25","1.73","0.02","3","0","0","0","0","0","0","0","0.09","0.01","1.1","1.2","2.3","0","2.7","0","0","0","0.3","3","192","143","120","17","78","1.6","0","1.6","0","0.5","256","16","0.46","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"394","UK_NDB_3","30878","UK_current","19PUPAUN","Puff pastry, uncooked","Puff pastry, uncooked","8D","","","31.7","0.9","5.7","5.3","26.2","33.7","384","1600","0","0.9","32.2","1.5","2.8","0","1.5","0","0","1.5","0","0","0","1","0","0","0","0","0","0","0","12.56","9.43","0.37","2.47","0.02","2","0","0","0","0","0","0","0","0.07","0.01","1","1","2","0","2","0","0","0","0.2","2","337","89","94","10","49","1.2","0","1.2","0","0.3","450","10","0.29","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11362","UK_NDB_3","30879","UK_current","19PUPU","Pumpkin puree","Pumpkin puree","37M","","","94.9","0.1","6.25","0.6","0.3","2.1","13","56","0","1.1","0.2","1.8","1.5","0","1.8","0.7","0.6","0","0","0.4","0","0","0","0","0","0","0","0","1.8","0.13","0.03","0.01","0.01","0","0","0","955","29","940","0","159","0","0.14","0","0.1","0.1","0.2","7","1.1","0","0","10","0.3","0","0","84","23","7","15","0.1","0","0.1","0.02","0.2","17","2","0.1","1","1.8","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1642","UK_NDB_3","30880","UK_current","19PWNCM","Prawn chow mein, stir fry (with noodles)","Prawn chow mein / yakisoba, stir fry (with noodles)","34F","","","73.3","1.2","7.68","7.6","4.6","12.5","118","498","0","1.2","10.7","1.8","1.6","0.9","0.9","0.5","0.5","0","0","0.9","0","0.9","0","0","0","0","0","0","0","0.39","2.35","0.36","1.1","0","42","0","16","8","8","8","3","0.03","0.06","0.05","0.7","1.6","2.4","2.7","2.4","0.1","0.5","31","0.4","2","483","111","43","23","83","1.2","0.1","1.1","0.13","0.7","693","8","0.28","12","0.9","0","0","0","0","0","0","0","0","0","0","37.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.94","0","0","0",""
"8108","UK_NDB_3","30903","UK_current","19QUSA","Quorn sausage","Quorn sausages","37K","","","74","1.6","6.24","10.2","7.8","14.7","166","697","0","4.7","13.9","0.8","6.2","0","0.8","0.1","0","0.1","0.6","0","0","0","0","0","0","0.4","0","0","0","0.6","1","0.9","2.4","0.2","1","0","0","0","0","0","0","0","0.1","0.39","0.3","2.7","3","0","0","0.1","0.3","21","0.4","6","550","120","30","37","237","0.6","0","0.6","0.1","7","850","3","2.1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10153","UK_NDB_3","30881","UK_current","19QUST00","Quorn stir fry, including vegetables (with noodles)","Quorn stir fry, including vegetables (with noodles)","37M","","","73","0.6","6.06","3.5","6.5","14.1","126","526","0","1.6","12.9","1.3","2.1","0.4","0.9","0.6","0.4","0","0","0.3","0","0.4","0","0","0","0","0","0","0","1.09","2.19","0.08","2.78","0","0","0","159","1","155","7","27","0.04","0.04","0.07","1.1","0.8","1.9","12.4","1.6","0.1","0","13","0.4","3","364","134","33","18","66","1","0","1","0.08","0.5","663","1","0.3","6","0.4","0","0","0","0","0","0","0","8.82","0","0","44.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6910","UK_NDB_3","30910","UK_current","19QUSTFR","Quorn stir fry (quorn and vegetables)","Quorn stir fry (quorn and vegetables)","37K","","","82.7","0.8","6.79","5.1","4.2","3.4","70","293","0","2.2","1.1","2.1","3.1","0.5","1.8","1","0.7","0","0","0.3","0","0.4","0","0","0.1","0","0","0","0","0.65","0.87","0.15","2.25","0.04","0","0","251","1","234","33","42","0","0.06","0.16","0.7","1","1.6","26.3","2.1","0.1","0","31","0.3","3","429","145","22","19","88","0.6","0","0.6","0.07","1.9","708","3","0.66","1","0.5","0","0","0","0","0","0","11.62","16.03","0.81","0","35.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6081","UK_NDB_3","30882","UK_current","19RA","Rasmalai","Rasmalai","15D","","","48.6","0.5","6.87","3.4","12.5","37.4","266","1118","0","0.1","0.6","36.7","0.2","34.1","2.6","0","0","0","2.5","34.2","0","34.1","0","0","0","0","0","0","0","7.42","3.19","0.1","0.56","0.41","31","161","97","0","97","0","177","0.05","0.04","0.14","0.1","0.9","1","0.6","0.4","0.1","0.4","8","0.4","2","57","121","80","10","81","0.1","0","0.1","0.06","0.4","97","21","0.02","2","34.1","0","0","0","0","0","0","0","0","0","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.21","0","0",""
"2146","UK_NDB_3","30883","UK_current","19RACA","Raspberries, canned","Raspberries, canned","40E","","","74","0.1","6.25","0.6","0.1","22.5","88","374","0","1.5","0","22.5","2.2","14.5","8","6.3","6.5","0","0","9.7","0","10.4","7","0","0","0","0","5.1","0","0","0.01","0.02","0.04","0","0","0","3","0","3","0","1","0","0.01","0.03","0.3","0.1","0.4","7","0.1","0","0","10","0.2","1","4","100","14","11","14","1.7","0","1.7","0.1","0.3","5","9","0.3","1","17.4","39.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2626","UK_NDB_3","30884","UK_current","19RACA00","Ratatouille, canned","Ratatouille, canned","37L","","","84.1","0","8.01","0.8","1.9","4.7","38","158","0","1","1","3.7","1.8","0","3.7","1.5","1.4","0","0","0.4","0","0.7","0","0","0","0","0","0","1.1","0.23","0.96","0.13","0.45","0","0","0","303","27","274","33","51","0","0.05","0.01","0.4","0.2","0.6","16.2","2","0.1","0","17","0.1","0","290","282","18","15","30","0.5","0","0.5","0.04","0.2","480","3","0.12","1","1.8","0","0","0","0","20.16","0","0","0","0","0","74.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11200","UK_NDB_3","30885","UK_current","19RAKETA","Raspberry ketones, tablet","Raspberry ketones","54J","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10689","UK_NDB_3","30886","UK_current","19RAPU","Raspberry puree","Raspberry puree","40R","","","87","0.2","6.25","1.4","0.3","4.6","25","109","0","2.5","0","4.6","3.7","2.3","2.3","1.9","2.4","0","0","0.2","0","0","0","0","0","0","4.6","0","0","0.01","0.03","0.06","0.13","0","0","0","6","0","6","0","1","0","0.03","0.05","0.5","0.3","0.8","32","0.5","0.1","0","33","0.2","2","3","170","25","19","31","0.7","0","0.7","0.1","0.3","22","9","0.4","1","4.6","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8283","UK_NDB_3","30887","UK_current","19RARA","Raddichio","Raddichio","36B","","","92.9","0.2","6.25","1.4","0.2","1.7","14","58","0","1.8","0","1.7","2.4","0","1.7","0.5","1.2","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.01","0.08","0","0","0","0","0","0","0","0","0","0.09","0.15","0.3","0.2","0.5","5","0.2","0.1","0","15","0.4","0","7","320","22","9","38","0.3","0","0.3","0.04","0.2","67","2","0.1","1","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2144","UK_NDB_3","30888","UK_current","19RAST","Raspberries, stewed","Raspberries, stewed","40R","","","87.4","0.2","6.25","1.4","0.3","4.4","24","105","0","2.4","0","4.4","3.6","2.2","2.2","1.8","2.3","0","0","0.2","0","0","0","0","0","0","0","4.4","0","0.01","0.03","0.06","0.13","0","0","0","5","0","5","0","1","0","0.02","0.04","0.4","0.3","0.7","23","0.5","0.1","0","6","0.2","1","2","160","24","18","29","0.7","0","0.7","0.1","0.3","21","9","0.4","1","0","86.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1165","UK_NDB_3","30889","UK_current","19RAUN","Rabbit, uncooked","Rabbit, uncooked","32B","","","71.5","3.5","6.25","21.9","5.5","0","137","576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1","1.2","0.6","1.1","0.1","53","0","0","0","0","0","0","0.1","0.1","0.19","8.4","4.1","12.5","0","0.1","0.5","10","5","0.8","1","67","360","22","25","220","1","0.4","0.6","0.06","1.4","74","6","0.01","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"5439","UK_NDB_3","30890","UK_current","19REBE","Refried beans","Refried beans","37I","","","71.7","1","6.25","6.2","1.1","15.3","92","385","0","6.2","11","3.1","5.5","0","4.3","0.1","0.1","0","0","2.9","0","0","0","0","0","0","0","0","0.6","0.22","0.11","0.29","0.26","0","0","0","0","0","0","0","0","0","0.05","0.05","0.2","0.3","0.5","6","0.2","0.1","0","8","0.1","2","420","390","46","39","84","1.8","0","1.8","0.41","1.4","640","2","2.4","7","0.6","0","0","0","0","0","0","0","0","75","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10514","UK_NDB_3","30891","UK_current","19REBROR","Ready Brek or other fortified instant oat cereal, uncooked (eg. Sainsburys & Tesco instant oats)","Ready Brek or other fortified instant oat cereal, uncooked (eg. Sainsburys & Tesco instant oats)","5R","","","7.6","2.1","5.83","12","8.7","63.6","365","1543","0","5.9","62.5","1","7.9","0","1","0","0","0.5","0","0.5","0","0","0","0","0","0","0","0","0","1.2","3.6","0.09","3.2","0.01","0","0","0","0","0","0","0","4.3","0.92","1.2","14","1.1","15.1","0","0.3","1.2","2.1","170","5.1","13","15","343","1338","104","365","12","0","12","0.26","2","122","5","3.68","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10020","UK_NDB_3","30902","UK_current","19RECOPL","White or wholegrain ready cooked plain rice (e.g. Uncle Bens)","White ready cooked / microwave plain rice (e.g. Uncle Bens)","1F","","","59.6","0.7","5.95","4.1","1.9","33.9","161","682","0","0","33.9","0","1.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.36","0.01","0.85","0.01","0","0","0","0","0","0","0","0","0.08","0","2.3","1.2","3.5","0","0.4","0.1","0","5","0.5","1","151","51","18","9","57","0.1","0","0.1","0.12","0.4","229","0","0.17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10048","UK_NDB_3","30892","UK_current","19REFA00","Light olive spread/margarine (e.g. Tesco, Sainsbury's)","Light olive spread/margarine (e.g. Tesco, Sainsbury's)","19R","","","58.9","0","6.25","0.1","32","0.5","290","1194","0","0","0","0.5","0","0","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","8","17","1.43","4.93","0.14","5","5","0","0","0","0","5","0.03","0","0","0","0.1","0.1","0","7.6","0","0","1","0","0","400","48","9","1","6","0","0","0","0","0","556","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10047","UK_NDB_3","33225","UK_current","19REFASO","Reduced fat buttery-taste spread / soft margarine (e.g. Tesco Butter Me Up Light)","Reduced fat buttery-taste spread/margarine, supermarket brands","19R","","","57.5","0","6.25","0.3","31.1","1.8","288","1185","0","0","1.3","0.5","0","0","0.5","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","7.1","13.18","1.21","6.21","0.12","0","657","859","0","859","0","800","5","0","0","0","4.2","4.2","0","6","0","0","0","0","0","520","61","12","2","9","0","0","0","0","0","978","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9396","UK_NDB_3","30911","UK_current","19REJE","Redcurrant jelly","Redcurrant jelly","41B","","","30.8","0.1","6.25","0.3","0.3","68.8","262","1117","0","0.1","6.7","62.1","0.2","62.1","0","20.8","20.8","0","0","20.5","0","39.4","20.9","0","0.8","0","1","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.1","0.1","0.2","0","0","0","0","0","0","0","22","123","5","2","8","0.3","0","0.3","0.05","0.1","90","0","0.07","1","62.1","23.25","0","13.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
